Layer name, Layer Type, IFMAP Height, IFMAP Width, Filter Height, Filter Width, Channels, Num Filter, Stride H, Stride W, MAC Cycles,

AlphaGoZero,
Attn_QxK'_300,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_301,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_302,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_303,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_304,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_305,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_306,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_307,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_308,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_309,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
